Data;Abertura;Máxima;Mínima;Fechamento;Compra;Venda
05/06/2017;62503;62800,45;62009,52;62450,45;0;0
02/06/2017;62289,2;62773,25;62160,72;62510,7;0;0
01/06/2017;62711,47;63293,49;62165,21;62288,52;0;0
31/05/2017;63960,81;63984,42;62672,65;62711,47;0;0
30/05/2017;63764,94;64107,22;63720,09;63962,27;0;0
29/05/2017;64054,84;64054,84;63530,67;63760,94;0;0
26/05/2017;63227,51;64170,25;63227,51;64085,41;0;0
25/05/2017;63256,47;63991,4;62761,8;63226,79;0;0
24/05/2017;62672,62;64015,79;62672,62;63257,36;0;0
23/05/2017;61670,21;62774,63;61670,21;62662,48;0;0
22/05/2017;62638,49;62638,49;60924,77;61673,49;0;0
19/05/2017;61596,81;63488,18;61596,81;62639,31;0;0
18/05/2017;67535,78;67535,78;60314,7;61597,05;0;0
17/05/2017;68674,01;68674,01;67163,37;67540,25;0;0
16/05/2017;68473,34;68791,87;68124,24;68684,5;0;0
15/05/2017;68226,66;68592,96;68081,18;68474,19;0;0
12/05/2017;67536,28;68428,74;67536,28;68221,94;0;0
11/05/2017;67355,06;67709,45;67191,39;67537,62;0;0
10/05/2017;66283,75;67528,41;66283,75;67349,73;0;0
09/05/2017;65533,47;66535,62;65533,47;66277,67;0;0
08/05/2017;65705,29;66014,81;65295,2;65526,04;0;0
05/05/2017;64868,68;65768,15;64863,26;65709,73;0;0
04/05/2017;66069,2;66098,82;64720,93;64862,61;0;0
03/05/2017;66720,39;66757,95;65898,48;66093,78;0;0
02/05/2017;65404,05;66851,34;65404,05;66721,75;0;0
28/04/2017;64679,27;65403,25;64591,58;65403,25;0;0
27/04/2017;64871,78;65326,5;64292,09;64676,55;0;0
26/04/2017;65143,68;65436,3;64679,05;64861,92;0;0
25/04/2017;64383,5;65148,35;63875,22;65148,35;0;0
24/04/2017;63761,21;64753,68;63761,21;64389,02;0;0
20/04/2017;63406,12;64163,4;63388,19;63760,62;0;0
19/04/2017;64164,93;64572,29;63218,8;63406,97;0;0
18/04/2017;64335,74;64590,7;63716,75;64158,84;0;0
17/04/2017;62827,58;64423,68;62827,58;64334,93;0;0
13/04/2017;63891,14;63991,8;62826,28;62826,28;0;0
12/04/2017;64362,46;64455,66;63814,16;63891,68;0;0
11/04/2017;64650,29;64871,81;63351,37;64359,79;0;0
10/04/2017;64593,11;64927,58;64115,05;64649,82;0;0
07/04/2017;64201,84;65197,3;64016,16;64593,11;0;0
06/04/2017;64774,77;64921,2;63762,13;64222,72;0;0
05/04/2017;65769,95;66211,17;64492,59;64774,77;0;0
04/04/2017;65211,7;65775,01;64989,53;65768,91;0;0
03/04/2017;64989,21;65384,21;64774,18;65211,48;0;0
31/03/2017;65266,22;65596,61;64859,03;64984,07;0;0
30/03/2017;65541,26;65775,41;65070,18;65265,98;0;0
29/03/2017;64635,56;65551,37;64476,05;65528,29;0;0
28/03/2017;64308,08;64847,15;64041,7;64640,45;0;0
27/03/2017;63829,32;64356,32;63030,09;64308,39;0;0
24/03/2017;63553,78;63997,33;63468,6;63853,77;0;0
23/03/2017;63521,34;63942,05;62840,03;63530,79;0;0
22/03/2017;62980,03;63747,06;62496,17;63521,34;0;0
21/03/2017;64883,93;64964,54;62794,75;62980,37;0;0
20/03/2017;64209,93;65135,89;63672,13;64884,27;0;0
17/03/2017;65783,48;66205,1;64151,75;64209,94;0;1
16/03/2017;66232,19;66554,15;65530,52;65782,85;0;1
15/03/2017;64701,86;66317,67;64537,21;66234,88;0;1
14/03/2017;65511,27;65549,41;64699,46;64699,46;0;1
13/03/2017;64674,12;65651,25;64674,12;65534,3;0;1
10/03/2017;64585,9;65724,81;64471,98;64675,46;0;1
09/03/2017;64718,02;65067,91;64202,84;64585,23;0;1
08/03/2017;65747,7;65809,51;64496,42;64718,02;0;1
07/03/2017;66343;66641,04;65667,94;65742,33;0;1
06/03/2017;66786,01;66891,76;66118,7;66341,37;0;1
03/03/2017;65860,37;66800,74;65860,37;66785,53;0;1
02/03/2017;67000,38;67035,31;65593,85;65854,93;0;1
01/03/2017;66661,27;67397,88;66661,27;66988,88;0;1
24/02/2017;67458,48;67458,48;66452,07;66662,1;0;1
23/02/2017;68590,5;69487,58;67279,36;67461,39;0;1
22/02/2017;69052,09;69052,09;68282,04;68589,55;0;1
21/02/2017;68536,46;69111,74;68536,46;69052,02;0;1
20/02/2017;67756,15;68673,91;67756,15;68532,86;0;1
17/02/2017;67814,24;67819,34;67157,67;67748,42;0;1
16/02/2017;67978,77;68455,85;67661,42;67814,24;0;1
15/02/2017;66712,28;68015,57;66712,28;67975,58;0;1
14/02/2017;66971,34;67110,44;66251,14;66712,88;0;1
13/02/2017;66124,52;67093,64;66124,52;66967,64;0;1
10/02/2017;64964,89;66291,72;64935,42;66124,52;0;2
09/02/2017;64850,11;65302,16;64586,73;64964,89;0;2
08/02/2017;64199,86;64835,4;63739,96;64835,4;0;2
07/02/2017;64022,34;64815,27;63937,92;64198,9;0;2
06/02/2017;64957,48;65326,58;63932,71;63992,93;0;2
03/02/2017;64579,25;65387,02;64264,2;64953,93;0;2
02/02/2017;64835,04;65132,35;64162,64;64578,21;0;2
01/02/2017;64686,87;65593,52;64686,87;64836,12;0;2
31/01/2017;64309,77;64900,61;64283,59;64670,78;0;2
30/01/2017;66025,23;66025,48;64164,59;64301,73;0;2
27/01/2017;66195,21;66242,07;65875,96;66033,98;0;2
26/01/2017;65841,71;66593,58;65841,71;66190,62;0;2
24/01/2017;65751,89;66172,86;65615,27;65840,09;0;2
23/01/2017;64518,51;65815,85;64500,43;65748,62;0;2
20/01/2017;63950,86;64693,54;63950,86;64521,18;0;2
19/01/2017;64145,28;64455,74;63573,8;63950,86;0;2
18/01/2017;64359,61;64680,35;64062,55;64149,57;0;2
17/01/2017;63827,32;64658;63456,01;64354,34;0;1
16/01/2017;63651,52;64013,78;63555,67;63831,28;0;1
13/01/2017;63939,59;64091,98;63365,78;63651,52;0;1
12/01/2017;62448,02;64342,39;62448,02;63953,93;0;0
11/01/2017;62133,61;62674,45;61664,6;62446,26;0;0
10/01/2017;61710,16;62445,9;61710,16;62131,8;0;0
09/01/2017;61680,07;62111,59;61307,46;61700,29;0;0
06/01/2017;62071,5;62071,5;61395,57;61665,37;0;0
05/01/2017;61594,12;62408,6;61594,12;62070,98;0;0
04/01/2017;61810,86;61940,47;61302,28;61589,06;0;0
03/01/2017;59631,15;61814,6;59631,15;61813,83;0;0
02/01/2017;60227,28;60227,28;59370,91;59588,7;0;0
29/12/2016;59781,92;60248,07;59277,64;60227,29;0;0
28/12/2016;58688,04;59911,12;58688,04;59781,63;0;0
27/12/2016;58627,19;59067,69;58402,39;58696,69;0;0
26/12/2016;57940,76;58781,46;57940,76;58620,26;0;0
23/12/2016;57255,22;58142,76;57255,22;57937,11;0;0
22/12/2016;57645,94;57645,94;56828,55;57255,22;0;0
21/12/2016;57583,3;58049,05;57221,5;57646,52;0;0
20/12/2016;57115,86;57918,26;57038,49;57582,89;0;0
19/12/2016;58390,13;58599,88;57109,27;57111;0;0
16/12/2016;58397,63;59311,74;58365,46;58389,04;0;0
15/12/2016;58213,75;58635,21;57574,74;58396,16;0;0
14/12/2016;59280,12;59337,76;58212,12;58212,12;0;0
13/12/2016;59177,53;59946,44;58757,52;59280,57;1;0
12/12/2016;60516,6;60516,6;59034,94;59178,62;1;0
09/12/2016;60688,41;61129,09;60315,83;60500,62;1;0
08/12/2016;61429,96;61935,7;60499,4;60676,57;1;0
07/12/2016;61110,81;61917,93;61062,22;61414,4;1;0
06/12/2016;59828,46;61234,93;59395,91;61088,25;1;0
05/12/2016;60322,39;60720,08;59635;59831,73;1;0
02/12/2016;59498,85;60378,91;58092,29;60316,13;1;0
01/12/2016;61906,35;61910,6;59058,08;59506,54;1;0
30/11/2016;60994,05;62589,83;60994,05;61906,36;1;0
29/11/2016;62858,77;62858,77;60979,55;60986,52;1;0
28/11/2016;61558,55;62934,36;61240,48;62855,5;1;0
25/11/2016;61393,86;61559,08;60572,79;61559,08;1;0
24/11/2016;61998,99;62104,92;61392,18;61395,53;1;0
23/11/2016;61955,55;62046,15;61233,53;61985,91;1;0
22/11/2016;61072,1;62549,61;61072,1;61954,47;1;1
21/11/2016;59962,7;61070,27;59962,7;61070,27;1;1
18/11/2016;59770,34;60193,29;59327,34;59961,76;1;1
17/11/2016;60762,94;61492,74;59745,66;59770,47;1;1
16/11/2016;59658,5;60915,21;59363,83;60759,32;1;1
14/11/2016;59183,14;59961,38;58322,32;59657,46;0;1
11/11/2016;61198,71;61626,39;58920,95;59183,51;0;1
10/11/2016;63260,76;63903,16;60553,18;61200,96;0;1
09/11/2016;64157,45;64358,32;61794,36;63258,27;0;2
08/11/2016;64051,65;64767,02;63381,34;64157,68;0;2
07/11/2016;61600,74;64193,01;61600,74;64051,65;0;2
04/11/2016;61749,23;62698,63;61491,4;61598,39;0;2
03/11/2016;63324,67;63523,7;61750,17;61750,17;0;2
01/11/2016;64921,91;65291,06;63018,57;63326,42;0;2
31/10/2016;64311,51;65054,43;64311,51;64924,52;0;2
28/10/2016;64250,59;64728,28;63777,97;64307,63;0;2
27/10/2016;63827,32;64608,57;63827,32;64249,5;0;2
26/10/2016;63859,97;63924,26;63083,64;63825,69;0;2
25/10/2016;64058,56;64266,34;63247,64;63866,2;0;2
24/10/2016;64140,73;64691,43;63913,56;64059,89;0;2
21/10/2016;63838,09;64371,8;63378,73;64108,08;0;1
20/10/2016;63494,68;63927,2;62728,75;63837,85;0;1
19/10/2016;63783,66;64089;63308,54;63505,61;0;1
18/10/2016;62701,39;63937,44;62701,39;63782,21;0;1
17/10/2016;61767,58;62696,11;61718,83;62696,11;0;1
14/10/2016;61120,45;62038,64;61120,45;61767,22;0;1
13/10/2016;61020,38;61328,59;60243,14;61118,58;0;1
11/10/2016;61668,33;61668,33;60884,77;61021,85;0;1
10/10/2016;61130,23;61756,33;61130,23;61668,33;0;0
07/10/2016;60645,41;61274,57;60478,95;61108,98;0;0
06/10/2016;60254,34;60723,99;60070,31;60644,24;0;0
05/10/2016;59340,04;60477,3;59340,04;60254,34;0;0
04/10/2016;59461,22;59579,77;58891,86;59339,23;0;0
03/10/2016;58370,15;59548,54;58366,55;59461,23;0;0
30/09/2016;58349,99;58900,43;58271,36;58367,05;0;0
29/09/2016;59346;59621,19;58291,79;58350,57;0;0
28/09/2016;58382,75;59415,41;58353,48;59355,77;0;0
27/09/2016;58066,44;58490,38;57410,72;58382,49;0;0
26/09/2016;58697,04;58697,04;57904,19;58053,53;0;0
23/09/2016;58992,21;59130,83;58408,8;58697;0;0
22/09/2016;58407,63;59462,44;58407,63;58994,17;0;0
21/09/2016;57736,46;58574,6;57326,03;58393,92;0;0
20/09/2016;57355,59;57902,29;57355,59;57736,46;0;0
19/09/2016;57082,82;58024,88;57082,82;57350,38;0;0
16/09/2016;57909,49;57909,49;56794,11;57079,76;0;0
15/09/2016;57068,26;58127,11;57068,26;57909,49;0;0
14/09/2016;56812,4;57341,97;56694,45;57059,46;0;0
13/09/2016;58579,91;58579,91;56459,11;56820,77;0;0
12/09/2016;57998,16;58595,09;57511,17;58586,11;0;0
09/09/2016;60220,18;60220,18;57961,41;57999,73;0;0
08/09/2016;60129,3;60310,5;59742,86;60231,66;0;0
06/09/2016;59565,62;60129,44;59182,14;60129,44;0;0
05/09/2016;59616,39;59985,52;59402,23;59566,34;0;1
02/09/2016;58240,53;59654,66;58240,53;59616,4;0;2
01/09/2016;57901,45;58416,8;57637,8;58236,27;0;2
31/08/2016;58579,97;58910,43;57506,4;57901,11;0;2
30/08/2016;58610,39;58881,63;58292,87;58575,42;0;2
29/08/2016;57717,18;58957,18;57641,51;58610,39;0;2
26/08/2016;57724,94;58655,21;57259,13;57716,25;0;2
25/08/2016;57717,88;58123,74;57638,64;57722,14;0;2
24/08/2016;58019,15;58332,12;57456,4;57717,88;0;2
23/08/2016;57781,24;58596,37;57781,24;58020,04;0;3
22/08/2016;59079,71;59098,94;57631,38;57781,24;0;4
19/08/2016;59158,28;59239,87;58599,48;59098,92;0;4
18/08/2016;59323,83;59417,88;58828,96;59166,02;0;4
17/08/2016;58846,93;59323,83;58081,45;59323,83;0;4
16/08/2016;59144,35;59187,33;58589,19;58855,43;0;4
15/08/2016;58316,23;59323,91;58316,23;59145,98;0;4
12/08/2016;58299,57;58753,04;57986,92;58298,41;0;4
11/08/2016;56925,04;58308,39;56922,83;58299,57;0;4
10/08/2016;57690,34;57952,87;56735,25;56919,78;0;4
09/08/2016;57637,48;58094,57;57615,15;57689,41;0;4
08/08/2016;57655,48;57917,06;57504,17;57635,43;0;3
05/08/2016;57609,42;57950,9;57289,55;57661,14;0;2
04/08/2016;57075,72;58030,38;57075,72;57593,89;0;2
03/08/2016;56157,39;57101,09;55788;57076,91;0;3
02/08/2016;56755,92;56973,57;55695,52;56162,38;0;3
01/08/2016;57309,23;57729,31;56675,81;56755,76;0;3
29/07/2016;56663,94;57473,83;56339,59;57308,21;0;3
28/07/2016;56853,32;56853,32;55992,71;56667,12;0;3
27/07/2016;56788,47;57380,3;56788,47;56852,84;0;3
26/07/2016;56876,23;57309,5;56707,84;56782,75;0;2
25/07/2016;57006,39;57205,25;56397,88;56872,73;0;1
22/07/2016;56641,49;57170,56;56518,04;57002,08;0;1
21/07/2016;56578,05;56906,27;56232,51;56641,49;0;1
20/07/2016;56698,77;56927,16;56220,73;56578,05;0;1
19/07/2016;56487,3;56698,06;56246,15;56698,06;0;1
18/07/2016;55573,29;56508,98;55355,07;56484,21;0;1
15/07/2016;55481,75;55648,7;55233,2;55578,24;0;1
14/07/2016;54600,82;55633,54;54600,82;55480,87;0;1
13/07/2016;54256,4;54646,91;53732,82;54598,29;0;1
12/07/2016;53960,58;54746,3;53960,58;54256,41;0;1
11/07/2016;53143,48;54020,65;53143,48;53960,11;0;1
08/07/2016;52019,55;53166,48;52019,55;53140,74;0;1
07/07/2016;51901,8;52718,79;51888,2;52014,66;0;1
06/07/2016;51842,15;51908,75;50824,99;51901,81;0;0
05/07/2016;52565,2;52565,2;51510,43;51842,27;0;0
04/07/2016;52241,12;52917,78;52241,12;52568,66;0;0
01/07/2016;51540,21;52346,07;51411,23;52233,04;0;0
30/06/2016;51001,38;51619,06;50585,06;51526,93;0;0
29/06/2016;50009,45;51229,09;50009,45;51001,91;0;0
28/06/2016;49252,12;50301,43;49252,12;50006,56;1;0
27/06/2016;50105,81;50161,61;48954,41;49245,53;1;0
24/06/2016;51561,05;51561,05;49544,32;50105,26;1;0
23/06/2016;50160,76;51672,63;50160,76;51559,82;1;0
22/06/2016;50834,72;51238,57;50060,39;50156,3;1;0
21/06/2016;50326,04;50870,42;49677,76;50837,8;1;0
20/06/2016;49539,4;50781,55;49539,4;50329,36;1;0
17/06/2016;49409,25;50190,52;49404,79;49533,84;1;0
16/06/2016;48900,91;49411,62;48066,67;49411,62;1;0
15/06/2016;48649,41;49414,95;48323,67;48914,74;1;0
14/06/2016;49662,11;49894,4;48216,36;48648,29;1;0
13/06/2016;49418,62;49763,54;48803,56;49660,79;1;0
10/06/2016;51117,44;51117,44;49420,98;49422,16;1;0
09/06/2016;51632,8;51632,8;50831,67;51118,46;1;0
08/06/2016;50490,11;51811,58;50490,11;51629,29;1;0
07/06/2016;50431,68;50641,12;50004,67;50487,86;1;0
06/06/2016;50627,24;50923,54;50097,27;50431,8;1;0
03/06/2016;49888,31;50634,36;49888,31;50619,5;1;0
02/06/2016;49007,81;49905,57;48780,54;49887,24;1;0
01/06/2016;48468,19;49056,89;48199,87;49012,65;1;0
31/05/2016;48963,18;49269,22;48291,51;48471,71;0;0
30/05/2016;49051,17;49203,06;48799,22;48964,34;0;0
27/05/2016;49481,32;49805,14;48868,56;49051,49;0;0
25/05/2016;49346,5;50356,95;49346,5;49482,86;0;0
24/05/2016;49330,42;50002,07;49152,88;49345,19;0;0
23/05/2016;49709,17;49709,17;48694,73;49330,42;0;0
20/05/2016;50132,65;50821,74;49722,75;49722,75;0;0
19/05/2016;50556,06;50556,06;49588,26;50132,53;0;0
18/05/2016;50836,07;51373,21;50300,63;50561,7;0;0
17/05/2016;51795,46;51946,1;50689,36;50839,45;0;0
16/05/2016;51803,33;52305,46;51584,52;51802,92;0;0
13/05/2016;53236,48;53249,73;51365,57;51804,31;0;0
12/05/2016;52765,27;53798,05;52424,04;53241,32;0;1
11/05/2016;53072,4;53976,29;52735,95;52764,46;0;1
10/05/2016;50994,01;53070,91;50994,01;53070,91;0;1
09/05/2016;51716,51;51716,51;49907,77;50990,07;0;1
06/05/2016;51670,57;52158,95;51204,04;51717,82;0;1
05/05/2016;52568,61;53070,71;51310,97;51671,04;0;1
04/05/2016;52253,14;52672,44;51930,77;52552,8;0;1
03/05/2016;53557,14;53557,14;52260,19;52260,19;0;1
02/05/2016;53909,53;54112,79;53265,28;53561,54;0;1
29/04/2016;54316,76;54705,14;53591,6;53910,51;0;1
28/04/2016;54475,29;54977,7;53963,1;54311,96;0;1
27/04/2016;53094,23;54559,56;53094,23;54477,78;0;1
26/04/2016;51867,04;53107,76;51838,25;53082,5;0;1
25/04/2016;52911,07;52948,66;51748,28;51861,71;0;1
22/04/2016;53630,07;53630,07;52629,48;52907,88;0;1
20/04/2016;53710,68;53857,36;53149;53630,93;0;1
19/04/2016;52894,08;54054,03;52894,08;53710,05;0;1
18/04/2016;53228,74;53478,75;52305,37;52894,08;0;1
15/04/2016;52414,24;53390,41;52414,24;53227,74;0;1
14/04/2016;53150,34;53699,35;52242,23;52411,02;0;1
13/04/2016;52009,52;53843,74;52009,52;53149,84;0;0
12/04/2016;50166,46;52327,21;50166,46;52001,86;0;0
11/04/2016;50303,34;51088,89;50078,23;50165,47;0;0
08/04/2016;48517,02;50485,98;48517,02;50292,93;0;0
07/04/2016;48099,11;48940,48;48099,11;48513,1;0;0
06/04/2016;49053,82;49053,82;47873,65;48096,24;0;1
05/04/2016;48778,04;49629,43;48148,75;49053,62;0;2
04/04/2016;50556,18;50556,18;48600,45;48779,98;0;2
01/04/2016;50054,41;50767,88;49360,87;50561,53;0;2
31/03/2016;51248,29;51248,29;49642,14;50055,27;0;2
30/03/2016;51154,99;52261,94;50899,85;51248,93;0;2
29/03/2016;50839,28;51764,75;50387,33;51154,99;0;2
28/03/2016;49686,52;51149,11;49686,52;50838,23;0;2
24/03/2016;49686,04;49686,04;48777,8;49657,39;0;2
23/03/2016;51004,57;51004,57;49490,73;49690,05;0;2
22/03/2016;51170,48;51215,14;50811,59;51010,2;0;2
21/03/2016;50815,53;51370,19;50764,53;51171,55;0;3
18/03/2016;50915,46;51307,69;50202,02;50814,66;0;3
17/03/2016;47770,46;51268,15;47770,46;50913,79;0;3
16/03/2016;47129,73;47813,79;46520,81;47763,43;0;3
15/03/2016;48866,35;48866,35;46684,42;47130,02;0;3
14/03/2016;49639,02;50165,85;48756,51;48867,34;0;3
11/03/2016;49573,88;50038,37;49156,02;49638,68;0;3
10/03/2016;48666,75;49974,18;47922,39;49571,11;0;3
09/03/2016;49102,41;50000,84;48623,35;48665,09;0;3
08/03/2016;49244,43;49913,77;48846,92;49102,14;0;2
07/03/2016;49089,16;49639,26;48746,43;49246,1;0;2
04/03/2016;47193,68;50023,75;47193,68;49084,87;0;2
03/03/2016;44900,39;47374,52;44900,39;47193,39;0;2
02/03/2016;44121,93;44982,91;43841,19;44893,48;0;2
01/03/2016;42795,17;44181,29;42795,17;44121,79;0;2
29/02/2016;41599,44;43052,61;41599,44;42793,86;0;2
26/02/2016;41889,06;42495,22;41416,54;41593,08;0;2
25/02/2016;42083,55;42326,62;41441,7;41887,9;0;2
24/02/2016;42520,7;42520,7;41210,72;42084,56;0;2
23/02/2016;43235,1;43601,33;42358,66;42520,94;0;2
22/02/2016;41544,38;43345,22;41544,38;43234,86;0;1
19/02/2016;41476,89;41827,97;41070,88;41543,41;0;1
18/02/2016;41623,94;41697,8;41183,4;41477,63;0;1
17/02/2016;40957,61;42436,44;40957,61;41630,82;0;1
16/02/2016;40093,26;41206,47;40074,23;40947,7;0;1
15/02/2016;39808,41;40671,42;39808,41;40092,89;1;1
12/02/2016;39324,24;39900,58;39324,24;39808,05;1;1
11/02/2016;40370,02;40370,02;38927,56;39318,3;1;1
10/02/2016;40592,09;40592,09;39960,18;40376,58;1;1
05/02/2016;40811,8;41248,75;40565,83;40592,09;1;1
04/02/2016;39589,18;41444,2;39589,18;40821,73;1;0
03/02/2016;38596,53;39725,69;38596,53;39588,82;1;0
02/02/2016;40563,78;40563,78;38596,17;38596,17;2;0
01/02/2016;40396,52;40570,04;39738,09;40570,04;2;0
29/01/2016;38634,71;40405,99;38634,71;40405,99;2;0
28/01/2016;38376,37;39099,82;37996,09;38630,19;2;0
27/01/2016;37500,79;38765,6;37402,09;38376,37;2;0
26/01/2016;38031,22;38031,22;37112,35;37497,48;3;0
22/01/2016;37736,93;38443,8;37736,93;38031,22;4;0
21/01/2016;37647,04;38079,18;37494,82;37717,11;4;0
20/01/2016;38056,02;38056,02;37046,07;37645,48;4;0
19/01/2016;37941,23;38856,51;37941,23;38057,02;4;0
18/01/2016;38572,28;38633,09;37937,27;37937,27;4;0
15/01/2016;39493,86;39493,86;37986,07;38569,12;4;0
14/01/2016;38944,2;39501,93;38458,69;39500,11;4;0
13/01/2016;39518,39;40050,31;38822,29;38944,44;3;0
12/01/2016;39954,86;40261,32;39425,97;39513,83;3;0
11/01/2016;40612,09;40973,62;39924,22;39950,49;3;0
08/01/2016;40695,04;41217,8;40463,49;40612,21;3;0
07/01/2016;41772,16;41772,16;40694,72;40694,72;3;0
06/01/2016;42409,95;42409,95;41589,97;41773,14;3;0
05/01/2016;42139,23;42533,62;42137,26;42419,32;3;0
04/01/2016;43348,91;43348,91;42125,02;42141,04;2;0
30/12/2015;43653,43;43662,46;43217,38;43349,96;2;0
29/12/2015;43781,17;44041,53;43523,3;43653,97;2;0
28/12/2015;44015,68;44087,02;43709,01;43764,34;2;0
23/12/2015;43478,91;44232,58;43478,91;44014,93;2;0
22/12/2015;43208,17;43632,08;43136,97;43469,52;1;0
21/12/2015;43912,28;44222,53;43196,16;43199,95;0;0
18/12/2015;45248,66;45248,66;43690,31;43910,6;0;0
17/12/2015;45016,16;46251,3;45016,16;45261,48;0;0
16/12/2015;44867,65;45098,94;44094,84;45015,84;0;0
15/12/2015;44748,43;45423,04;44748,43;44872,47;0;0
14/12/2015;45257,91;45257,91;44530,72;44747,31;0;0
11/12/2015;45629,61;45981,46;45068,43;45262,72;0;0
10/12/2015;46084,06;46322,66;45351,06;45630,71;0;0
09/12/2015;44444,27;46438,23;44444,27;46108,03;0;0
08/12/2015;45223,32;45233,02;44232;44443,26;1;0
07/12/2015;45361,25;46156,94;45217,39;45222,7;1;0
04/12/2015;46384,75;46384,75;45022,7;45360,76;1;0
03/12/2015;44923,47;47142,43;44923,47;46393,26;1;0
02/12/2015;45046,39;45338,44;44579,3;44914,53;1;0
01/12/2015;45121,1;45482,2;44775,35;45046,75;1;0
30/11/2015;45871,33;45930,7;45105,89;45120,36;1;0
27/11/2015;47144,45;47144,45;45811,69;45872,91;1;0
26/11/2015;46867,12;47199,04;46867,12;47145,63;1;0
25/11/2015;48269,74;48269,74;46742,27;46866,63;1;0
24/11/2015;48142,66;48320,34;47441,65;48284,19;1;0
23/11/2015;48138,04;48745,08;47987,58;48150,27;1;0
19/11/2015;47437,26;48226,83;47437,26;48138,89;1;0
18/11/2015;47241,45;47950,71;47241,45;47435,58;1;0
17/11/2015;46847,97;47697,61;46847,97;47247,8;1;0
16/11/2015;46518,63;46905,35;46398,64;46846,88;1;0
13/11/2015;46883,71;46883,71;46311,23;46517,04;1;0
12/11/2015;47065,01;47459,93;46695,8;46883,58;1;0
11/11/2015;46207,25;47231,25;46207,25;47065,01;1;0
10/11/2015;46195,05;46206,57;45396,88;46206,57;1;0
09/11/2015;46914,8;47000,5;46057,43;46194,92;0;0
06/11/2015;48046,47;48046,47;46397,11;46918,52;0;0
05/11/2015;47711,77;48061,34;47430,37;48046,76;0;0
04/11/2015;48058,82;49054,38;47440,69;47710,1;0;0
03/11/2015;45868,81;48053,67;45866,3;48053,67;0;0
30/10/2015;45628,35;45975,27;45400,69;45868,82;0;0
29/10/2015;46740,16;46740,16;45628,35;45628,35;0;0
28/10/2015;47037,92;47441,5;46388,14;46740,85;0;0
27/10/2015;47204,79;47338,43;46742,45;47042,95;0;0
26/10/2015;47606,63;47874,87;47104,57;47209,32;0;0
23/10/2015;47774,3;48837,02;47502,27;47596,59;0;0
22/10/2015;47026,71;47909;47026,71;47772,14;0;0
21/10/2015;47076,55;47273,73;46653,85;47025,87;0;0
20/10/2015;47446,94;47727,54;46622,87;47076,55;0;0
19/10/2015;47242,47;47536,25;46916,77;47447,31;0;0
16/10/2015;47161,02;47727,44;46516,85;47236,11;0;0
15/10/2015;46730,26;47187,58;46321,48;47161,15;0;0
14/10/2015;47349,43;47714,78;46700,73;46710,44;0;0
13/10/2015;49339,14;49339,14;47134,9;47362,64;0;0
09/10/2015;49105,12;49752,04;48698,45;49338,41;0;0
08/10/2015;48915,37;49247,28;48657,64;49106,56;0;0
07/10/2015;47735,32;49290,26;47714,69;48914,32;0;0
06/10/2015;47598,49;48091,62;47388,54;47735,11;0;0
05/10/2015;47033,28;48081,44;47018,61;47598,07;0;0
02/10/2015;45313,39;47033,46;44973,4;47033,46;0;0
01/10/2015;45064,26;45547,33;44788,93;45313,27;0;0
30/09/2015;44131,76;45294,37;44131,76;45059,34;0;0
29/09/2015;43956,46;44530,71;43956,04;44131,82;0;0
28/09/2015;44831,62;44831,62;43766,61;43956,63;0;0
25/09/2015;45300,34;45968,66;44697,01;44831,46;0;0
24/09/2015;45339,7;45571,86;44182,73;45291,96;0;0
23/09/2015;46262,52;46480,08;45340,11;45340,11;1;0
22/09/2015;46585,35;46585,35;45276,23;46264,61;1;0
21/09/2015;47263,27;47390,54;46424,61;46590,2;1;0
18/09/2015;48549,5;48549,5;46927,83;47264,08;1;0
17/09/2015;48552,71;49395,62;48081,62;48551,08;2;0
16/09/2015;47364,07;48680,97;47364,07;48553,1;2;0
15/09/2015;47281,04;47688,88;46745,85;47364,07;2;0
14/09/2015;46399,98;47385,76;46217,71;47281,52;2;0
11/09/2015;46508,91;46558,07;46175,88;46400,5;2;0
10/09/2015;46655,83;46819,09;45592,08;46503,99;2;0
09/09/2015;46762,07;47839,78;46614,14;46657,1;2;0
08/09/2015;46500,89;47243,23;46496,79;46762,07;2;0
04/09/2015;47365,51;47377,23;46320,43;46497,72;3;0
03/09/2015;46467,97;47532,38;46279,41;47365,87;3;0
02/09/2015;45484,22;46473,75;45445,07;46463,96;3;0
01/09/2015;46625,07;46625,07;45278,27;45477,06;3;0
31/08/2015;47151,43;47151,43;45569,94;46625,52;3;0
28/08/2015;47696,83;47872,39;46847,37;47153,87;3;0
27/08/2015;46038,08;47996,65;46038,08;47715,27;3;0
26/08/2015;44545,67;46039,43;44540,18;46038,08;3;0
25/08/2015;44337,54;45587,89;44337,54;44544,86;2;0
24/08/2015;45714,92;45714,92;42749,23;44336,47;2;0
21/08/2015;46649,35;46649,35;45676,77;45719,64;2;0
20/08/2015;46587,51;46780,82;46029,56;46649,23;2;0
19/08/2015;47450,58;47450,58;45977,39;46588,39;1;0
18/08/2015;47220,49;48084,31;46675,92;47450,58;1;0
17/08/2015;47508,83;47787,95;47217,43;47217,43;1;0
14/08/2015;48010,09;48186,03;47508,41;47508,41;1;0
13/08/2015;48389,64;48605,89;47721,75;48009,57;1;0
12/08/2015;49063,87;49063,87;48027,56;48388,05;1;0
11/08/2015;49339,86;49339,86;48305,66;49072,34;1;0
10/08/2015;48578,05;49511,63;48578,05;49353;1;0
